0,1
-19.081926,3.5423193
-14.694119,9.400001
-11.015534,13.689003
-18.762243,2.5478282
-23.723427,-7.409652
-16.482306,9.985566
-21.727598,1.2837163
-21.494074,-7.7419124
-5.7838187,13.15086
-5.609989,-7.1843433
-13.167442,-10.069625
-11.700626,6.10259
-20.538258,3.0310507
0.39658982,-5.1050653
-7.241401,-12.463862
-2.14974,-5.960257
-20.548105,-12.308078
-2.578667,6.712136
-19.626558,2.7874777
-25.325382,-2.043327
-11.061208,13.639978
-6.7668786,-1.236153
-20.98938,3.2406347
-20.480223,-8.078326
0.21547322,-4.4148498
2.3875453,3.7606976
-23.971966,-5.5075984
-17.403236,9.075588
2.1239054,3.4063606
-25.834957,-4.7951994
-23.958857,-6.4490924
-20.203966,-3.3736835
-25.420261,-2.2671366
-16.989174,3.1602516
-0.6818864,-10.930626
-4.339535,8.434263
-3.1049373,7.3033442
-0.6889605,-10.933797
-7.0608363,-5.5875926
0.9674823,2.8447804
-24.540754,3.560247
-10.384534,-10.287697
-5.234148,6.7913485
-8.5846405,6.274088
-20.594624,3.3550303
-18.333788,-2.768863
-18.752625,2.8652282
-25.074545,-4.4712367
-16.958584,-7.178868
-20.855463,5.6673465
-0.67802906,-10.926272
-22.684168,-10.619003
-19.265224,-8.405657
-2.1259437,-5.9264355
-6.4574804,8.855605
-3.4005852,6.480256
-17.216938,-12.414221
-19.45633,-8.351422
-11.417997,-12.494035
-12.965847,8.059484
-22.118322,-1.2664114
-20.3255,-4.920271
-20.893827,-6.9202476
-17.549171,1.8697624
-0.994849,7.6509495
-20.364805,0.079955116
-24.661356,-5.742919
-22.017199,4.4056153
-4.510929,8.422269
-13.2609215,-10.456045
-8.833133,7.5649815
2.090759,-0.6574907
0.4028788,-5.0934286
-2.8468335,11.284587
-18.0252,10.694701
-16.48141,5.5270696
-9.419015,-8.2583065
3.084043,1.9835984
-11.317317,-12.206532
-23.6844,-6.3818774
-25.376019,-6.301967
-18.526209,-12.390893
-16.883028,11.223615
-1.6718417,7.623365
-15.034443,-10.353488
-25.017227,-4.192753
-5.2417536,6.486588
-23.558859,-5.674967
-3.476802,6.368915
-19.171959,-13.976781
-24.08202,-3.347406
-22.957684,-6.165436
-13.894351,-8.613303
-20.180971,-8.002328
3.1315775,3.7229292
-20.945583,4.134038
-22.092995,4.4199467
-11.276066,-12.784864
-22.749506,0.042155873
-23.604126,-7.389215
-8.758447,8.137325
-23.075327,-4.385045
-3.9069407,-4.9793077
1.5287526,3.0440836
-11.448657,13.026074
2.3265438,-2.7422395
-16.22685,9.871988
-14.765065,11.718479
-10.837569,13.932414
-2.442603,6.529299
-17.438526,-8.377632
-5.9819684,6.656254
-24.064222,-0.94876796
-13.563801,7.277516
-24.527424,3.7927651
0.23605251,-4.5460258
-9.3856325,6.3217072
-22.557482,-6.19799
-3.2346592,12.888162
-8.042259,10.555389
-20.339548,2.1044874
-19.181519,-1.9948088
-20.396847,5.3946567
-20.278318,3.4341776
3.086101,4.1138954
-8.082728,6.5804477
-21.394207,-5.496456
-15.129783,-13.483662
-16.747002,11.646011
-4.3568716,-10.767138
-19.974476,3.8406577
-22.846107,1.1064876
-5.7620797,12.761781
-18.848999,-0.18028904
-15.356947,-13.44778
-5.4743853,7.0520697
-21.211767,-2.9226375
-11.890622,5.8810425
-23.715958,-1.4723501
-19.815031,9.856511
-16.437695,-13.168607
-9.572682,7.0106835
-15.206727,11.617746
-18.285494,3.9742148
-16.08787,5.6443386
-21.276237,0.6539813
-16.792183,-12.663628
-14.3582535,8.975468
-20.339653,-1.9031126
-20.098543,-6.292549
-7.303612,8.052292
-17.091053,-14.052691
-9.349012,10.245743
-3.8908923,-11.516476
-9.319312,6.744498
-19.890696,-6.4356847
-22.181206,-1.0869567
0.20227407,-0.20935939
-14.250524,6.3708267
-14.359854,6.2560763
-14.733877,11.8605385
-17.754736,4.2565255
-3.8523216,8.937152
-1.3568546,4.101828
0.32319492,-4.8684154
-18.561079,7.655073
-16.568687,12.116419
-22.561798,-4.9637237
-7.3606,8.776826
-21.401047,2.8492627
-4.726704,-11.323583
-0.4040054,7.7058806
-3.963376,8.139651
-8.336753,9.360921
-19.939316,2.0508943
-10.929345,-11.831165
-17.79614,7.544065
-3.2721267,12.798126
-19.7013,4.246521
-15.783258,1.9080075
3.304654,-5.946557
-11.082798,-12.0237055
-6.359714,10.002261
-23.932865,-5.060704
2.3909,-3.0606058
-19.598795,-11.516988
-20.777628,-3.779777
-15.055323,9.403468
-16.389482,9.094463
-19.242035,-1.910675
-7.6471705,8.121204
0.79459226,2.7805955
-12.943264,8.235629
-22.744442,-0.21976739
-12.511766,9.5122795
-19.668364,-5.2288837
-9.89761,8.885087
-15.43309,11.670724
-22.6492,-4.6206603
5.190002,0.9400945
-17.467575,-11.343079
-0.5481603,10.184679
-11.889699,5.607138
-11.65391,6.354513
-12.43164,9.649119
-0.17542368,-3.4698448
-10.488001,-8.534076
-8.439418,10.190959
-20.41894,9.381555
2.9362862,3.5226328
-6.7118516,11.1862545
-21.336761,0.98493165
-0.9162323,10.209105
-3.0737784,7.7131214
-11.625488,12.706027
-20.61893,10.917493
-4.2657566,12.313795
-17.901312,-11.865578
-5.838692,9.936085
-15.313349,11.4400835
-13.194522,-10.624776
-1.2524656,9.487309
-19.736116,10.741345
-14.798568,4.787863
-22.7093,-0.14219642
-22.714733,-6.083343
-17.379475,4.3518295
-19.678589,-2.9355676
-19.942245,11.120467
-9.104396,-11.203273
-3.631079,10.050239
0.61944896,5.0628686
-16.469385,4.086258
2.0992467,0.4968662
-17.839594,-5.28806
-19.727581,-12.65958
-4.4469156,-6.4231186
-21.939692,-6.2327952
-21.022913,4.2921376
1.2731938,1.8967128
-9.337933,8.925765
-14.9568,-10.439531
-15.150324,-10.283371
-15.80266,1.9573505
-2.6785007,-7.6498165
2.710371,3.1448314
-21.527555,-3.707343
-14.735632,9.435461
-14.964631,4.4230046
-10.403819,14.238012
-22.077692,-1.4922854
-4.603888,-11.26195
-9.78888,9.9295435
-3.9011862,12.259408
-18.059252,-8.56241
-22.67659,-0.5046389
-13.027952,-10.858771
-21.278791,-5.558737
-18.466454,1.1020995
-23.533825,-1.1977465
-21.137981,-5.445352
