0,1
-9.270219,3.379293
-11.676127,0.29119414
-6.222749,-4.2467046
-8.005858,-0.5544283
-11.305355,-5.266796
-13.9870615,-0.83046204
-15.121336,-0.7761246
-14.706016,-5.074793
-6.6461496,4.6763906
-5.58784,-3.9477646
-15.899318,-7.3889008
-9.065538,-6.7262974
-8.925694,-0.018326044
-3.6348703,0.023982182
-7.0369706,1.4065939
-5.439755,-2.0735786
-10.547796,-1.7020742
-5.0661993,0.44041085
-12.198598,1.6347919
-12.116368,-2.756485
-6.4934707,-4.2611647
-6.7396417,-1.1058574
-11.117831,1.0307741
-12.36551,-7.4685454
-3.624906,-0.5855729
-1.7226025,-0.70439714
-13.712417,-5.183972
-12.586196,-3.571482
-2.1123652,-0.72534215
-10.153817,-5.457154
-12.089711,-4.974021
-16.138971,-3.5673285
-11.3019285,-3.986775
-7.77333,-1.3828508
-1.6625478,-1.8833702
-3.2810457,0.9045281
-4.060117,1.154171
-1.70014,-1.9590622
-7.1603737,-5.31302
-3.6097002,-2.2520368
-12.097717,3.1545732
-10.383048,-7.4656835
-6.308839,2.0532334
-6.4414706,-0.04586251
-12.56041,1.7654393
-17.018608,-2.5652575
-8.165422,1.0488101
-10.664498,-5.31121
-17.376114,-6.410416
-12.960734,3.0142248
-1.7581124,-1.6563829
-9.490084,-5.312129
-16.597471,-6.6574326
-2.4355235,-3.116643
-5.4462733,2.5528753
-4.2468696,1.5729867
-8.806127,-1.7189746
-15.781198,-7.006794
-13.925271,-7.0055113
-9.553184,-0.29919568
-14.719848,-2.170677
-16.617058,-4.81408
-14.322703,-6.340767
-9.422262,-1.0116845
-2.7222514,2.007827
-13.925561,0.8464987
-14.736168,-4.794192
-10.829993,1.054907
-4.609685,1.5698178
-14.955729,-7.3262916
-5.001332,-1.5125222
-4.3426538,-2.2131493
-4.027044,0.011809172
-3.3908029,3.0404572
-13.039983,-4.0808773
-10.318152,2.9271195
-9.565802,-7.711124
-2.122126,3.8193247
-12.19033,-6.7783575
-12.816955,-5.9306407
-11.514556,-5.9129977
-7.721614,-2.5081456
-10.454446,-2.5240915
-4.190301,1.9413807
-14.955466,-6.5925217
-10.36975,-4.7656937
-5.7188034,1.3581804
-12.719048,-4.6935782
-6.366021,0.38790986
-7.707706,-3.5317483
-11.964728,-4.117011
-13.2126255,-5.259595
-14.087307,-8.373122
-13.1214285,-6.660493
-1.741638,0.20842932
-13.089809,1.7371013
-10.781505,1.0913024
-11.760694,-7.268656
-11.876995,-0.93372804
-12.614446,-5.8909655
-6.5265255,0.63081694
-13.429142,-2.9774663
-3.780007,-4.5813856
-1.8472875,-1.8724082
-7.503271,-4.806669
-3.5457597,-3.4772892
-14.087555,-0.39075065
-14.480784,0.6044212
-5.9545703,-4.3889823
-4.962697,0.41410753
-16.78386,-5.7015195
-7.213512,2.8058977
-13.552435,-1.9522555
-9.612573,0.63293046
-11.840996,3.2970026
-3.8917434,-0.14386804
-4.664395,0.5299738
-12.875087,-4.7248664
-4.6206007,4.265336
-7.4999113,3.2965567
-12.421521,1.2204769
-16.219866,-2.1063874
-12.662084,3.0202305
-11.493665,1.8149791
-1.2935777,0.22291777
-7.081401,-3.3694558
-14.476623,-4.635577
-5.560795,-1.3381436
-11.356346,-3.2555208
-14.175277,-0.16531248
-11.116135,2.4182124
-11.930079,-1.8089455
-7.9276223,3.9228113
-13.644053,-5.694352
-6.289582,-2.890375
-6.302584,2.1522646
-15.58439,-2.3252587
-9.815595,-6.12947
-12.947071,-2.136559
-15.515465,-6.3172584
-7.565975,-1.6221476
-6.738044,-0.43045068
-14.726406,-0.049243204
-11.108464,2.1991494
-8.858553,0.673663
-11.683401,0.6158659
-8.751845,-2.1597648
-10.261742,-1.058921
-15.910209,-2.7516456
-15.066275,-2.7962625
-5.786452,0.7992024
-8.595659,-4.4324865
-6.898755,3.5375383
-0.22448236,-7.800397
-5.51021,-0.69573826
-16.078236,-5.2173247
-13.823897,-2.7776275
0.20917475,-0.15376498
-8.1896305,2.741245
-9.341287,1.6571653
-15.314586,0.0633043
-10.423133,2.0582361
-3.489162,2.0244415
-1.5749061,4.0579686
-4.442854,-0.102328375
-16.194185,-4.4003177
-3.6250877,-2.8832636
-14.6436205,-5.4755535
-6.5610037,0.73423404
-11.363389,1.7149451
-0.28413177,-8.489257
-2.0614994,1.6616724
-4.0335693,0.63852865
-7.227666,2.5234125
-12.52955,0.55883795
-11.130322,-6.940013
-14.663514,-2.8440552
-4.5052032,4.0755124
-11.387296,3.1490853
-7.487223,0.21481802
-0.042704716,-0.10416507
-10.91062,-6.7794824
-5.473093,3.3795464
-13.069439,-5.47594
-4.411838,-3.8238888
-9.223732,-4.271635
-15.431756,-3.8860314
-12.419746,-0.26610744
-12.403032,-2.638139
-15.8810005,-1.830048
-5.6123314,0.051936526
-3.2025166,-2.1045897
-9.725311,-1.7446235
-12.13329,-1.2991122
-10.093312,0.4451732
-15.182125,-2.1093376
-8.753838,1.2914695
-13.908055,0.17432107
-15.061669,-4.6733413
-3.030314,3.9568837
-7.4309535,-2.1742556
-2.4097614,2.3771691
-10.136243,-6.953699
-8.538984,-6.044297
-10.99092,-1.7435519
-2.903221,0.12133842
-10.109139,-7.78797
-8.297749,2.9458885
-14.23935,-5.730435
-1.9157027,-0.16960259
-6.4768744,4.2576575
-13.21198,1.1891785
-3.620541,3.225557
-3.5030386,1.7393475
-8.24488,-5.519613
-17.546118,-4.461685
-5.372038,3.9401293
-7.6161175,-2.715432
-5.2157197,2.922567
-13.626297,-0.9407198
-14.833921,-7.550385
-3.0315003,1.8491606
-16.229761,-4.125977
-7.476473,0.67272127
-12.4459095,-1.2166145
-13.874184,-5.8676815
-8.86832,1.3791763
-16.521387,-2.787155
-17.181324,-3.900612
-9.64686,-7.1935534
-3.6842349,2.987598
-3.226802,0.880184
-11.707773,-1.5181129
-2.6807935,0.48570865
-17.193811,-5.336878
